SA1684AH,retail,12,tienda-B,casa-B,0,18-10-2020 20:31:23
SA1554KF,retail,10,tienda-A,casa-A,1,18-10-2020 20:31:24
SA1589GD,retail,100,tienda-B,casa-Q,0,18-10-2020 20:31:29
SA8859SS,retail,15,tienda-C,casa-A,0,18-10-2020 20:31:30
SA3574FG,retail,120,tienda-B,casa-U,0,18-10-2020 20:31:35
SA1597EF,retail,20,tienda-A,casa-F,0,18-10-2020 20:31:36
SA5648AA,retail,80,tienda-B,casa-A,0,18-10-2020 20:31:41
SA1937JH,retail,6,tienda-C,casa-N,0,18-10-2020 20:31:42
SA5974AA,retail,105,tienda-C,casa-C,0,18-10-2020 20:31:48
SA6644DS,retail,30,tienda-A,casa-A,1,18-10-2020 20:31:49
DE245,prioritario,18,pyme,casa-Y,0,18-10-2020 20:31:54
CC147,prioritario,11,pyme,casa-C,0,18-10-2020 20:31:55
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
,,0,,,0,
